Xi,Yi,Zi,Xj,Yj,Zj,Item,Lij,Uij,Cij
2,0,b,36,1,a,16RISERS 6 X 8,0,100000000,9.029841281
34,0,b,31,1,a,16RISERS 6 X 8,0,100000000,3.822478198
28,0,b,14,1,a,6 X 18 TABLES,0,100000000,8.870010613
30,0,b,16,1,a,SETS OF STAGE STEPS,0,100000000,3.964080635
26,0,b,10,1,a,6 X 18 TABLES,0,100000000,3.621911737
10,0,b,4,1,a,30 STAND-UP ROUNDS,0,100000000,3.047787456
15,0,b,31,1,a,16RISERS 6 X 8,0,100000000,8.364599706
9,0,b,27,1,a,66 ROUND TABLES,0,100000000,9.633810799
22,0,b,32,1,a,30 COCKTAIL ROUNDS,0,100000000,7.619484831
9,0,b,11,1,a,8 X 18 TABLES,0,100000000,0.081620164
29,0,b,31,1,a,16RISERS 6 X 8,0,100000000,7.206485287
25,0,b,33,1,a,8 X 18 TABLES,0,100000000,8.644402042
7,0,b,2,1,a,24RISERS 6 X 8,0,100000000,8.835258749
7,0,b,5,1,a,6 X 30 TABLES,0,100000000,5.74153459
9,0,b,18,1,a,66 ROUND TABLES,0,100000000,6.988853882
10,0,b,16,1,a,66 ROUND TABLES,0,100000000,0.816237737
9,0,b,33,1,a,PODIUMS,0,100000000,2.509919281
33,0,b,10,1,a,PODIUMS,0,100000000,0.368200063
19,0,b,31,1,a,PODIUMS,0,100000000,5.443502151
6,0,b,32,1,a,MEETING ROOM CHAIRS,0,100000000,6.779299945
31,0,b,10,1,a,6 X 18 TABLES,0,100000000,9.834145075
23,0,b,7,1,a,66 ROUND TABLES,0,100000000,3.541185772
29,0,b,19,1,a,6 X 18 TABLES,0,100000000,3.058034732
26,0,b,12,1,a,8 X 18 TABLES,0,100000000,5.835947164
30,0,b,20,1,a,6 X 18 TABLES,0,100000000,6.94716695
18,0,b,28,1,a,6 X 30 TABLES,0,100000000,8.459582556
18,1,b,t,2,a,PODIUMS,0,1000000000,0
31,0,b,14,1,a,6 X 18 TABLES,0,100000000,2.703910257
33,0,b,2,1,a,MEETING ROOM CHAIRS,0,100000000,3.595887249
30,0,b,4,1,a,6 X 30 TABLES,0,100000000,8.895943154
6,0,b,17,1,a,6 X 18 TABLES,0,100000000,4.857476727
25,0,b,18,1,a,30 COCKTAIL ROUNDS,0,100000000,0.601445743
34,0,b,3,1,a,8 X 18 TABLES,0,100000000,7.945375093
9,0,b,28,1,a,30 COCKTAIL ROUNDS,0,100000000,6.634816872
33,0,b,20,1,a,6 X 30 TABLES,0,100000000,3.297731119
18,0,b,21,1,a,30 STAND-UP ROUNDS,0,100000000,6.238697103
19,0,b,1,1,a,8 X 18 TABLES,0,100000000,3.137675084
25,0,b,29,1,a,8 X 30 TABLES,0,100000000,0.801988059
3,0,b,32,1,a,MEETING ROOM CHAIRS,0,100000000,6.348136967
14,0,b,36,1,a,30 COCKTAIL ROUNDS,0,100000000,8.890403937
3,0,b,32,1,a,66 ROUND TABLES,0,100000000,6.348136967
4,0,b,8,1,a,MEETING ROOM CHAIRS,0,100000000,2.217284826
25,0,b,2,1,a,PODIUMS,0,100000000,4.826267986
17,0,b,27,1,a,16RISERS 6 X 8,0,100000000,4.145542583
26,0,b,10,1,a,8 X 18 TABLES,0,100000000,3.621911737
1,1,b,t,2,a,SETS OF STAGE STEPS,0,1000000000,0
7,0,b,32,1,a,8 X 18 TABLES,0,100000000,2.891197982
26,0,b,6,1,a,30 STAND-UP ROUNDS,0,100000000,5.396944165
9,0,b,12,1,a,66 ROUND TABLES,0,100000000,2.625129912
25,0,b,19,1,a,30 COCKTAIL ROUNDS,0,100000000,5.526145909
10,0,b,29,1,a,MEETING ROOM CHAIRS,0,100000000,3.54250447
2,0,b,20,1,a,30 STAND-UP ROUNDS,0,100000000,1.046523455
5,0,b,26,1,a,8 X 18 TABLES,0,100000000,9.412122245
28,0,b,23,1,a,66 ROUND TABLES,0,100000000,3.423512908
33,0,b,16,1,a,24RISERS 6 X 8,0,100000000,0.285429264
35,0,b,12,1,a,MEETING ROOM CHAIRS,0,100000000,7.854606162
21,0,b,21,1,a,MEETING ROOM CHAIRS,0,100000000,5.303790415
35,0,b,35,1,a,24RISERS 6 X 8,0,100000000,0.936147755
17,0,b,13,1,a,SETS OF STAGE STEPS,0,100000000,7.794710442
18,0,b,25,1,a,16RISERS 6 X 8,0,100000000,2.522337831
5,0,b,35,1,a,8 X 30 TABLES,0,100000000,8.76301336
16,0,b,32,1,a,66 ROUND TABLES,0,100000000,5.642070305
13,0,b,25,1,a,SETS OF STAGE STEPS,0,100000000,8.207130862
22,0,b,19,1,a,PODIUMS,0,100000000,2.866211996
17,0,b,34,1,a,66 ROUND TABLES,0,100000000,5.200831931
36,0,b,7,1,a,8 X 18 TABLES,0,100000000,9.347083409
15,0,b,9,1,a,8 X 30 TABLES,0,100000000,0.205602029
7,0,b,31,1,a,8 X 18 TABLES,0,100000000,8.215600864
9,0,b,30,1,a,MEETING ROOM CHAIRS,0,100000000,6.930064385
2,0,b,22,1,a,PODIUMS,0,100000000,0.041036725
32,0,b,7,1,a,8 X 30 TABLES,0,100000000,4.030649362
5,0,b,1,1,a,8 X 30 TABLES,0,100000000,2.993466333
22,0,b,4,1,a,6 X 18 TABLES,0,100000000,6.13430616
19,0,b,4,1,a,66 ROUND TABLES,0,100000000,8.696062326
24,0,b,26,1,a,8 X 30 TABLES,0,100000000,5.956802258
24,0,b,6,1,a,30 STAND-UP ROUNDS,0,100000000,6.883959992
1,0,b,32,1,a,MEETING ROOM CHAIRS,0,100000000,6.448724335
21,0,b,27,1,a,8 X 30 TABLES,0,100000000,5.912200788
19,0,b,30,1,a,PODIUMS,0,100000000,2.800040556
3,0,b,8,1,a,8 X 30 TABLES,0,100000000,5.82886445
16,0,b,19,1,a,16RISERS 6 X 8,0,100000000,8.585826197
20,0,b,18,1,a,6 X 18 TABLES,0,100000000,9.134532123
16,0,b,8,1,a,SETS OF STAGE STEPS,0,100000000,4.827499729
24,0,b,16,1,a,PODIUMS,0,100000000,4.407603569
23,0,b,10,1,a,24RISERS 6 X 8,0,100000000,2.887849312
14,0,b,26,1,a,16RISERS 6 X 8,0,100000000,2.885278153
18,0,b,22,1,a,6 X 18 TABLES,0,100000000,0.620415776
2,0,b,3,1,a,16RISERS 6 X 8,0,100000000,6.838178696
7,0,b,18,1,a,24RISERS 6 X 8,0,100000000,1.817870772
12,0,b,12,1,a,24RISERS 6 X 8,0,100000000,1.699023744
25,0,b,8,1,a,SETS OF STAGE STEPS,0,100000000,4.392823398
5,0,b,29,1,a,PODIUMS,0,100000000,3.025119975
26,0,b,25,1,a,6 X 30 TABLES,0,100000000,2.083962767
18,0,b,8,1,a,30 COCKTAIL ROUNDS,0,100000000,0.024425582
7,0,b,5,1,a,PODIUMS,0,100000000,5.74153459
5,0,b,23,1,a,MEETING ROOM CHAIRS,0,100000000,1.711416834
32,0,b,5,1,a,66 ROUND TABLES,0,100000000,6.023947221
36,0,b,21,1,a,8 X 18 TABLES,0,100000000,5.250058258
12,0,b,2,1,a,8 X 18 TABLES,0,100000000,5.463604177
11,0,b,24,1,a,66 ROUND TABLES,0,100000000,0.500867257
9,0,b,23,1,a,16RISERS 6 X 8,0,100000000,1.44089214
20,0,b,1,1,a,PODIUMS,0,100000000,0.410301964
30,0,b,4,1,a,16RISERS 6 X 8,0,100000000,8.895943154
25,0,b,23,1,a,24RISERS 6 X 8,0,100000000,4.117208286
7,0,b,17,1,a,6 X 18 TABLES,0,100000000,7.218703325
36,0,b,11,1,a,SETS OF STAGE STEPS,0,100000000,0.904160946
26,0,b,17,1,a,30 STAND-UP ROUNDS,0,100000000,7.349958244
24,0,b,9,1,a,PODIUMS,0,100000000,8.399388863
34,0,b,26,1,a,MEETING ROOM CHAIRS,0,100000000,0.351209991
23,0,b,30,1,a,30 STAND-UP ROUNDS,0,100000000,4.683451045
36,0,b,15,1,a,30 STAND-UP ROUNDS,0,100000000,7.617804218
5,0,b,32,1,a,30 COCKTAIL ROUNDS,0,100000000,8.556966593
30,0,b,8,1,a,8 X 18 TABLES,0,100000000,3.086664093
33,0,b,22,1,a,SETS OF STAGE STEPS,0,100000000,5.261351822
18,0,b,24,1,a,MEETING ROOM CHAIRS,0,100000000,2.341587173
36,0,b,36,1,a,6 X 18 TABLES,0,100000000,2.256379406
7,0,b,31,1,a,8 X 30 TABLES,0,100000000,8.215600864
10,0,b,6,1,a,MEETING ROOM CHAIRS,0,100000000,4.3375567
33,0,b,10,1,a,8 X 30 TABLES,0,100000000,0.368200063
24,0,b,36,1,a,6 X 30 TABLES,0,100000000,2.118794639
14,0,b,36,1,a,6 X 18 TABLES,0,100000000,8.890403937
8,0,b,22,1,a,SETS OF STAGE STEPS,0,100000000,6.65043929
5,0,b,20,1,a,8 X 18 TABLES,0,100000000,5.715324527
22,0,b,25,1,a,24RISERS 6 X 8,0,100000000,1.395634716
3,0,b,21,1,a,6 X 30 TABLES,0,100000000,1.927614518
16,0,b,9,1,a,24RISERS 6 X 8,0,100000000,3.418785034
33,0,b,21,1,a,30 STAND-UP ROUNDS,0,100000000,0.190470593
6,0,b,29,1,a,8 X 30 TABLES,0,100000000,2.772150637
20,0,b,28,1,a,6 X 18 TABLES,0,100000000,1.575418294
3,0,b,27,1,a,8 X 30 TABLES,0,100000000,4.152195339
35,0,b,12,1,a,16RISERS 6 X 8,0,100000000,7.854606162
17,0,b,19,1,a,8 X 18 TABLES,0,100000000,6.932342174
12,0,b,32,1,a,8 X 30 TABLES,0,100000000,3.368167751
21,0,b,29,1,a,24RISERS 6 X 8,0,100000000,7.261199986
14,0,b,3,1,a,16RISERS 6 X 8,0,100000000,0.33030124
32,0,b,15,1,a,24RISERS 6 X 8,0,100000000,8.199907231
33,0,b,20,1,a,24RISERS 6 X 8,0,100000000,3.297731119
7,0,b,31,1,a,24RISERS 6 X 8,0,100000000,8.215600864
33,0,b,3,1,a,SETS OF STAGE STEPS,0,100000000,2.567353703
16,0,b,16,1,a,24RISERS 6 X 8,0,100000000,4.02751969
25,0,b,16,1,a,8 X 30 TABLES,0,100000000,3.327284464
7,1,b,t,2,a,8 X 18 TABLES,0,1000000000,0
11,0,b,1,1,a,30 STAND-UP ROUNDS,0,100000000,8.552155716
11,0,b,23,1,a,6 X 30 TABLES,0,100000000,4.018601194
36,0,b,5,1,a,SETS OF STAGE STEPS,0,100000000,9.291131258
32,0,b,22,1,a,24RISERS 6 X 8,0,100000000,3.108731509
6,0,b,7,1,a,24RISERS 6 X 8,0,100000000,3.067922085
14,0,b,35,1,a,24RISERS 6 X 8,0,100000000,2.956391952
19,0,b,20,1,a,24RISERS 6 X 8,0,100000000,7.190361432
18,0,b,12,1,a,66 ROUND TABLES,0,100000000,7.907357069
33,0,b,15,1,a,MEETING ROOM CHAIRS,0,100000000,2.390042576
22,0,b,24,1,a,MEETING ROOM CHAIRS,0,100000000,2.935498894
12,0,b,3,1,a,8 X 30 TABLES,0,100000000,6.28333568
21,0,b,28,1,a,30 STAND-UP ROUNDS,0,100000000,2.187786241
17,0,b,7,1,a,8 X 30 TABLES,0,100000000,1.432281885
20,0,b,5,1,a,8 X 30 TABLES,0,100000000,2.486935181
20,0,b,33,1,a,8 X 18 TABLES,0,100000000,5.762844886
10,0,b,6,1,a,30 STAND-UP ROUNDS,0,100000000,4.3375567
25,0,b,25,1,a,30 STAND-UP ROUNDS,0,100000000,2.718020372
22,0,b,21,1,a,8 X 30 TABLES,0,100000000,7.053500322
28,0,b,17,1,a,24RISERS 6 X 8,0,100000000,7.234992898
34,0,b,29,1,a,PODIUMS,0,100000000,1.204063582
36,0,b,6,1,a,30 STAND-UP ROUNDS,0,100000000,0.188140325
14,0,b,28,1,a,8 X 18 TABLES,0,100000000,1.812803486
19,0,b,12,1,a,30 COCKTAIL ROUNDS,0,100000000,3.929926329
10,0,b,28,1,a,24RISERS 6 X 8,0,100000000,4.281218462
13,0,b,2,1,a,24RISERS 6 X 8,0,100000000,4.902920524
31,0,b,34,1,a,30 STAND-UP ROUNDS,0,100000000,7.091991611
30,0,b,15,1,a,16RISERS 6 X 8,0,100000000,0.794652727
7,0,b,16,1,a,30 STAND-UP ROUNDS,0,100000000,3.60333303
2,0,b,11,1,a,PODIUMS,0,100000000,3.627134153
21,0,b,17,1,a,30 STAND-UP ROUNDS,0,100000000,0.5245355
34,0,b,5,1,a,16RISERS 6 X 8,0,100000000,1.078554861
6,0,b,20,1,a,24RISERS 6 X 8,0,100000000,0.540658742
16,0,b,21,1,a,24RISERS 6 X 8,0,100000000,3.813397181
21,0,b,20,1,a,6 X 18 TABLES,0,100000000,5.896918516
30,0,b,4,1,a,8 X 18 TABLES,0,100000000,8.895943154
7,0,b,11,1,a,8 X 30 TABLES,0,100000000,3.609271349
32,0,b,34,1,a,MEETING ROOM CHAIRS,0,100000000,7.896023491
12,0,b,1,1,a,66 ROUND TABLES,0,100000000,8.977180277
19,0,b,35,1,a,SETS OF STAGE STEPS,0,100000000,8.546388837
19,0,b,21,1,a,8 X 18 TABLES,0,100000000,3.596266369
13,0,b,16,1,a,30 STAND-UP ROUNDS,0,100000000,5.915809971
32,0,b,8,1,a,6 X 18 TABLES,0,100000000,4.845301133
31,0,b,24,1,a,6 X 18 TABLES,0,100000000,3.287859225
17,0,b,3,1,a,6 X 18 TABLES,0,100000000,5.596411277
14,0,b,28,1,a,6 X 30 TABLES,0,100000000,1.812803486
26,0,b,36,1,a,6 X 30 TABLES,0,100000000,0.031574116
33,0,b,32,1,a,8 X 18 TABLES,0,100000000,2.207106824
24,0,b,32,1,a,MEETING ROOM CHAIRS,0,100000000,7.383109504
26,0,b,8,1,a,24RISERS 6 X 8,0,100000000,8.156691315
10,0,b,1,1,a,16RISERS 6 X 8,0,100000000,3.378138545
33,0,b,16,1,a,8 X 30 TABLES,0,100000000,0.285429264
23,0,b,5,1,a,30 COCKTAIL ROUNDS,0,100000000,7.967783629
18,0,b,9,1,a,8 X 30 TABLES,0,100000000,8.60739775
20,0,b,19,1,a,6 X 30 TABLES,0,100000000,3.733252621
22,0,b,22,1,a,16RISERS 6 X 8,0,100000000,6.131156397
18,0,b,20,1,a,8 X 18 TABLES,0,100000000,3.567910837
32,0,b,18,1,a,24RISERS 6 X 8,0,100000000,4.927064908
13,0,b,21,1,a,SETS OF STAGE STEPS,0,100000000,9.379488322
19,0,b,19,1,a,8 X 18 TABLES,0,100000000,0.279377216
3,0,b,25,1,a,SETS OF STAGE STEPS,0,100000000,9.1129942
6,0,b,30,1,a,SETS OF STAGE STEPS,0,100000000,3.570061703
35,0,b,32,1,a,6 X 30 TABLES,0,100000000,0.505544312
14,0,b,29,1,a,6 X 30 TABLES,0,100000000,9.452429348
28,0,b,32,1,a,PODIUMS,0,100000000,2.858603444
35,0,b,29,1,a,30 STAND-UP ROUNDS,0,100000000,0.596252374
7,0,b,4,1,a,8 X 30 TABLES,0,100000000,7.87395467
17,0,b,4,1,a,8 X 30 TABLES,0,100000000,1.932626567
33,0,b,26,1,a,PODIUMS,0,100000000,7.962704629
31,0,b,20,1,a,8 X 30 TABLES,0,100000000,1.430302633
17,0,b,31,1,a,8 X 18 TABLES,0,100000000,2.115882302
1,0,b,31,1,a,24RISERS 6 X 8,0,100000000,3.177271178
26,0,b,17,1,a,16RISERS 6 X 8,0,100000000,7.349958244
36,0,b,21,1,a,66 ROUND TABLES,0,100000000,5.250058258
9,0,b,14,1,a,8 X 18 TABLES,0,100000000,7.793508644
31,0,b,11,1,a,PODIUMS,0,100000000,6.81758426
5,0,b,16,1,a,PODIUMS,0,100000000,2.71984099
25,0,b,13,1,a,66 ROUND TABLES,0,100000000,1.635545588
35,0,b,23,1,a,6 X 18 TABLES,0,100000000,0.366338534
3,0,b,31,1,a,30 COCKTAIL ROUNDS,0,100000000,5.016256273
4,0,b,36,1,a,8 X 18 TABLES,0,100000000,9.457708686
21,0,b,25,1,a,66 ROUND TABLES,0,100000000,4.137498476
12,0,b,24,1,a,6 X 30 TABLES,0,100000000,0.341883009
6,0,b,30,1,a,8 X 18 TABLES,0,100000000,3.570061703
18,0,b,20,1,a,SETS OF STAGE STEPS,0,100000000,3.567910837
16,0,b,24,1,a,30 STAND-UP ROUNDS,0,100000000,9.664441998
11,0,b,36,1,a,MEETING ROOM CHAIRS,0,100000000,1.775193449
24,0,b,1,1,a,24RISERS 6 X 8,0,100000000,2.322932804
35,0,b,32,1,a,8 X 18 TABLES,0,100000000,0.505544312
18,0,b,8,1,a,MEETING ROOM CHAIRS,0,100000000,0.024425582
28,0,b,29,1,a,24RISERS 6 X 8,0,100000000,0.623332973
13,0,b,21,1,a,16RISERS 6 X 8,0,100000000,9.379488322
5,0,b,19,1,a,30 COCKTAIL ROUNDS,0,100000000,3.774715599
34,0,b,27,1,a,6 X 30 TABLES,0,100000000,0.061337676
29,0,b,6,1,a,6 X 18 TABLES,0,100000000,2.568315559
1,0,b,4,1,a,6 X 18 TABLES,0,100000000,6.619354796
33,0,b,22,1,a,PODIUMS,0,100000000,5.261351822
6,0,b,8,1,a,SETS OF STAGE STEPS,0,100000000,9.571357986
30,0,b,13,1,a,30 COCKTAIL ROUNDS,0,100000000,3.833532883
7,0,b,29,1,a,24RISERS 6 X 8,0,100000000,2.176547545
29,0,b,8,1,a,16RISERS 6 X 8,0,100000000,7.225027951
7,0,b,21,1,a,8 X 30 TABLES,0,100000000,5.06345137
8,0,b,30,1,a,66 ROUND TABLES,0,100000000,8.583608129
20,0,b,6,1,a,66 ROUND TABLES,0,100000000,3.884804523
3,0,b,2,1,a,16RISERS 6 X 8,0,100000000,2.277284959
12,0,b,21,1,a,30 COCKTAIL ROUNDS,0,100000000,4.975384821
19,0,b,8,1,a,PODIUMS,0,100000000,8.011490158
25,0,b,24,1,a,30 COCKTAIL ROUNDS,0,100000000,3.795556461
25,0,b,30,1,a,30 STAND-UP ROUNDS,0,100000000,6.677895241
27,0,b,12,1,a,SETS OF STAGE STEPS,0,100000000,7.119147264
10,0,b,5,1,a,6 X 30 TABLES,0,100000000,1.537310903
5,0,b,14,1,a,30 STAND-UP ROUNDS,0,100000000,2.179204589
33,0,b,16,1,a,6 X 18 TABLES,0,100000000,0.285429264
32,0,b,27,1,a,8 X 30 TABLES,0,100000000,4.794468121
32,0,b,15,1,a,6 X 18 TABLES,0,100000000,8.199907231
26,0,b,9,1,a,PODIUMS,0,100000000,9.68114503
21,0,b,9,1,a,8 X 30 TABLES,0,100000000,9.870824538
22,0,b,15,1,a,MEETING ROOM CHAIRS,0,100000000,1.356357034
4,0,b,5,1,a,30 STAND-UP ROUNDS,0,100000000,7.425497489
6,0,b,27,1,a,6 X 30 TABLES,0,100000000,0.889421451
35,1,b,t,2,a,6 X 18 TABLES,0,1000000000,0
23,0,b,36,1,a,8 X 18 TABLES,0,100000000,4.702259919
15,0,b,3,1,a,6 X 30 TABLES,0,100000000,5.086563199
7,0,b,19,1,a,30 STAND-UP ROUNDS,0,100000000,5.5015175
20,0,b,8,1,a,6 X 18 TABLES,0,100000000,2.212225577
18,0,b,3,1,a,24RISERS 6 X 8,0,100000000,3.132680011
32,0,b,13,1,a,30 STAND-UP ROUNDS,0,100000000,4.300084646
1,0,b,2,1,a,30 COCKTAIL ROUNDS,0,100000000,1.861035635
17,0,b,20,1,a,PODIUMS,0,100000000,0.454262885
15,0,b,19,1,a,30 STAND-UP ROUNDS,0,100000000,4.077577311
8,0,b,20,1,a,8 X 30 TABLES,0,100000000,4.977985026
23,0,b,1,1,a,30 STAND-UP ROUNDS,0,100000000,8.871291553
8,0,b,26,1,a,8 X 30 TABLES,0,100000000,2.697087696
23,0,b,1,1,a,16RISERS 6 X 8,0,100000000,8.871291553
15,0,b,16,1,a,8 X 30 TABLES,0,100000000,5.397342214
30,0,b,18,1,a,24RISERS 6 X 8,0,100000000,4.310984836
9,0,b,36,1,a,24RISERS 6 X 8,0,100000000,6.754928729
4,1,b,t,2,a,6 X 30 TABLES,0,1000000000,0
22,0,b,11,1,a,24RISERS 6 X 8,0,100000000,4.540690587
18,0,b,9,1,a,6 X 18 TABLES,0,100000000,8.60739775
36,0,b,33,1,a,PODIUMS,0,100000000,2.639209271
36,0,b,30,1,a,30 STAND-UP ROUNDS,0,100000000,3.933950421
20,0,b,22,1,a,8 X 30 TABLES,0,100000000,1.584027793
29,0,b,34,1,a,PODIUMS,0,100000000,4.613637698
34,0,b,29,1,a,8 X 30 TABLES,0,100000000,1.204063582
34,0,b,19,1,a,30 STAND-UP ROUNDS,0,100000000,6.239826563
28,0,b,11,1,a,MEETING ROOM CHAIRS,0,100000000,9.602379
35,0,b,3,1,a,30 COCKTAIL ROUNDS,0,100000000,3.83177662
35,0,b,4,1,a,30 COCKTAIL ROUNDS,0,100000000,1.077532001
13,0,b,23,1,a,8 X 30 TABLES,0,100000000,1.436460339
27,0,b,2,1,a,16RISERS 6 X 8,0,100000000,6.89650987
33,0,b,36,1,a,MEETING ROOM CHAIRS,0,100000000,3.964947314
18,0,b,21,1,a,30 COCKTAIL ROUNDS,0,100000000,6.238697103
9,0,b,25,1,a,30 STAND-UP ROUNDS,0,100000000,5.329935461
19,0,b,20,1,a,8 X 18 TABLES,0,100000000,7.190361432
18,0,b,29,1,a,8 X 30 TABLES,0,100000000,6.857985582
14,0,b,23,1,a,SETS OF STAGE STEPS,0,100000000,0.54630866
10,1,b,t,2,a,8 X 18 TABLES,0,1000000000,0
22,0,b,35,1,a,SETS OF STAGE STEPS,0,100000000,9.453776074
36,0,b,21,1,a,30 COCKTAIL ROUNDS,0,100000000,5.250058258
7,0,b,11,1,a,PODIUMS,0,100000000,3.609271349
32,0,b,28,1,a,8 X 18 TABLES,0,100000000,6.690845786
1,0,b,34,1,a,SETS OF STAGE STEPS,0,100000000,2.935613035
33,0,b,29,1,a,6 X 18 TABLES,0,100000000,6.554166402
28,0,b,10,1,a,16RISERS 6 X 8,0,100000000,1.22077703
14,0,b,23,1,a,8 X 18 TABLES,0,100000000,0.54630866
14,0,b,24,1,a,30 COCKTAIL ROUNDS,0,100000000,4.579926689
25,0,b,26,1,a,6 X 30 TABLES,0,100000000,2.124936735
6,0,b,34,1,a,30 STAND-UP ROUNDS,0,100000000,1.703037421
29,0,b,17,1,a,24RISERS 6 X 8,0,100000000,5.762758499
25,0,b,9,1,a,MEETING ROOM CHAIRS,0,100000000,4.398011539
22,0,b,16,1,a,8 X 18 TABLES,0,100000000,5.045775621
5,0,b,27,1,a,MEETING ROOM CHAIRS,0,100000000,3.045254754
14,0,b,34,1,a,30 COCKTAIL ROUNDS,0,100000000,0.566867954
13,0,b,17,1,a,66 ROUND TABLES,0,100000000,5.720238404
12,0,b,26,1,a,30 COCKTAIL ROUNDS,0,100000000,2.680894125
5,0,b,25,1,a,MEETING ROOM CHAIRS,0,100000000,4.465419295
18,0,b,24,1,a,16RISERS 6 X 8,0,100000000,2.341587173
8,0,b,1,1,a,PODIUMS,0,100000000,9.361110328
31,0,b,13,1,a,PODIUMS,0,100000000,8.126098916
11,0,b,18,1,a,8 X 18 TABLES,0,100000000,6.806977462
2,0,b,32,1,a,6 X 30 TABLES,0,100000000,0.745449323
35,0,b,33,1,a,6 X 30 TABLES,0,100000000,9.807299547
14,0,b,7,1,a,16RISERS 6 X 8,0,100000000,9.256176049
21,0,b,7,1,a,16RISERS 6 X 8,0,100000000,7.673443468
36,0,b,24,1,a,8 X 18 TABLES,0,100000000,8.216974929
7,0,b,23,1,a,8 X 30 TABLES,0,100000000,9.344249709
8,0,b,8,1,a,30 STAND-UP ROUNDS,0,100000000,5.442051779
34,1,b,t,2,a,66 ROUND TABLES,0,1000000000,0
3,0,b,17,1,a,8 X 18 TABLES,0,100000000,3.110204712
27,0,b,2,1,a,24RISERS 6 X 8,0,100000000,6.89650987
13,0,b,32,1,a,MEETING ROOM CHAIRS,0,100000000,5.515843054
8,0,b,13,1,a,SETS OF STAGE STEPS,0,100000000,8.400285251
16,0,b,25,1,a,PODIUMS,0,100000000,8.870902918
23,0,b,11,1,a,PODIUMS,0,100000000,9.111183794
13,0,b,36,1,a,SETS OF STAGE STEPS,0,100000000,8.796994505
7,0,b,16,1,a,8 X 18 TABLES,0,100000000,3.60333303
20,0,b,17,1,a,30 STAND-UP ROUNDS,0,100000000,6.522408959
18,0,b,15,1,a,24RISERS 6 X 8,0,100000000,5.085215785
36,0,b,7,1,a,MEETING ROOM CHAIRS,0,100000000,9.347083409
13,0,b,32,1,a,16RISERS 6 X 8,0,100000000,5.515843054
8,0,b,17,1,a,PODIUMS,0,100000000,6.673413835
17,0,b,31,1,a,24RISERS 6 X 8,0,100000000,2.115882302
8,0,b,18,1,a,24RISERS 6 X 8,0,100000000,3.336404332
21,0,b,14,1,a,PODIUMS,0,100000000,2.086458456
20,0,b,24,1,a,8 X 18 TABLES,0,100000000,2.302293185
5,0,b,35,1,a,SETS OF STAGE STEPS,0,100000000,8.76301336
10,0,b,21,1,a,SETS OF STAGE STEPS,0,100000000,5.923717537
27,0,b,1,1,a,24RISERS 6 X 8,0,100000000,1.795964029
7,0,b,35,1,a,MEETING ROOM CHAIRS,0,100000000,3.1781296
24,0,b,10,1,a,16RISERS 6 X 8,0,100000000,3.64173222
25,0,b,34,1,a,8 X 30 TABLES,0,100000000,4.702265445
10,0,b,34,1,a,PODIUMS,0,100000000,5.678633554
11,0,b,30,1,a,PODIUMS,0,100000000,9.769256171
7,0,b,11,1,a,6 X 18 TABLES,0,100000000,3.609271349
34,0,b,19,1,a,6 X 30 TABLES,0,100000000,6.239826563
11,0,b,23,1,a,24RISERS 6 X 8,0,100000000,4.018601194
29,0,b,12,1,a,SETS OF STAGE STEPS,0,100000000,6.293670086
24,0,b,25,1,a,66 ROUND TABLES,0,100000000,7.607099594
16,0,b,28,1,a,6 X 18 TABLES,0,100000000,1.860329989
35,0,b,7,1,a,24RISERS 6 X 8,0,100000000,0.418860711
2,0,b,16,1,a,30 COCKTAIL ROUNDS,0,100000000,9.921946235
7,0,b,27,1,a,6 X 18 TABLES,0,100000000,6.27616608
27,0,b,22,1,a,6 X 18 TABLES,0,100000000,4.078412817
7,0,b,22,1,a,PODIUMS,0,100000000,1.046269643
4,0,b,23,1,a,8 X 30 TABLES,0,100000000,6.14116227
1,0,b,35,1,a,SETS OF STAGE STEPS,0,100000000,3.195498958
10,0,b,1,1,a,8 X 30 TABLES,0,100000000,3.378138545
14,0,b,33,1,a,24RISERS 6 X 8,0,100000000,6.108903723
27,0,b,7,1,a,PODIUMS,0,100000000,6.141055224
32,0,b,15,1,a,6 X 30 TABLES,0,100000000,8.199907231
35,0,b,23,1,a,SETS OF STAGE STEPS,0,100000000,0.366338534
21,0,b,19,1,a,PODIUMS,0,100000000,2.58298356
7,0,b,20,1,a,SETS OF STAGE STEPS,0,100000000,7.773661433
31,0,b,4,1,a,24RISERS 6 X 8,0,100000000,7.042644248
11,0,b,13,1,a,16RISERS 6 X 8,0,100000000,8.876175942
26,0,b,29,1,a,PODIUMS,0,100000000,3.078353104
27,0,b,19,1,a,SETS OF STAGE STEPS,0,100000000,1.911460628
28,0,b,9,1,a,6 X 30 TABLES,0,100000000,2.500671544
1,0,b,21,1,a,PODIUMS,0,100000000,5.633638857
21,0,b,31,1,a,6 X 30 TABLES,0,100000000,8.479330098
13,0,b,18,1,a,8 X 18 TABLES,0,100000000,9.325460773
13,0,b,21,1,a,30 COCKTAIL ROUNDS,0,100000000,9.379488322
6,0,b,4,1,a,30 STAND-UP ROUNDS,0,100000000,3.284464818
23,0,b,10,1,a,16RISERS 6 X 8,0,100000000,2.887849312
27,0,b,31,1,a,16RISERS 6 X 8,0,100000000,7.076965593
5,0,b,17,1,a,30 STAND-UP ROUNDS,0,100000000,0.498817092
